"k","ncluster","alpha"
98,22,5.19465993571795
86,21,7.97727843845059
94,12,3.66236501814029
65,21,6.95825841305816
58,17,7.80910088489375
94,16,5.32759584702471
59,15,3.79566816414538
43,13,2.13877702149773
44,15,4.17896035259036
73,17,5.37489320348593
62,12,3.97694123425891
83,11,2.54962551787355
90,8,3.1755806187883
69,23,9.29110554395717
67,13,5.09593386097745
92,18,6.78635621866724
79,15,3.77723011410775
89,17,4.34088827792418
57,16,6.19352554379939
86,16,7.85826686222525
84,8,2.70240069560428
93,11,3.64456881862974
55,15,4.12164950870631
62,8,1.76571488218479
88,18,6.10279844352967
86,22,9.2976147601151
85,16,5.27413882289344
90,10,1.95472436621045
92,19,7.42130586313671
91,14,3.39265572330117
64,12,4.53284399733457
48,19,5.86459216357943
85,29,14.4199518953389
86,19,4.95155817602002
57,18,4.24328445809378
98,23,12.238890527002
94,19,8.16701573909537
90,19,5.95230178441368
82,17,7.43531071353931
95,19,6.31123323381195
94,23,7.20472592474144
79,13,3.13939794366248
84,17,6.22984783606813
59,13,4.01297818142385
78,13,3.40420593068059
67,10,3.17566853346155
90,13,4.29589475444909
92,18,4.72405309420581
60,13,4.06536451839973
83,18,2.98621306711586
96,27,10.5269087071815
68,12,3.54500288888578
83,13,3.34273301798237
71,14,6.47743425934355
81,12,3.85348666212314
95,20,4.05040550499288
85,18,5.25374644059825
64,28,9.78579524571661
81,17,3.83470605558663
77,11,1.68919619245655
65,10,2.4068384567314
89,14,7.31533011922231
70,15,4.27573949300773
55,12,2.03857271259886
88,11,2.58679150665314
72,10,2.73277699607197
94,18,3.61645488594901
92,17,5.04653610564704
80,20,5.74366523238384
89,19,4.39759832864269
64,24,9.97934570346603
90,21,4.69336744364929
100,15,5.327314748268
57,19,7.26572838392733
41,9,1.09589572099871
45,10,1.94594982365928
63,11,3.49266662522082
90,11,5.07624391434723
73,17,5.08292535613986
44,7,2.18591613775671
86,12,2.60853395957316
73,19,5.93995709285695
73,31,11.571521034811
64,19,7.82652667803017
65,18,3.93751180277432
83,24,7.45449325189844
98,11,3.27450979848104
72,12,3.4900063713172
71,11,3.67026964417256
92,11,3.35822003073633
58,12,2.74073352050618
70,8,2.27319402696842
68,16,4.7233223176854
72,22,10.4238187636172
72,10,3.02707658665669
56,12,3.9126286636298
79,10,3.86729201159584
71,22,6.48887063537137
90,13,2.66554173680491
69,16,8.25405310791995
72,14,2.9316779247346
64,14,2.19835978373196
52,12,3.32835970130838
56,13,4.55471259250488
80,22,6.86684037421117
78,29,13.8384834765886
49,15,6.01966937004511
68,10,5.65941407887423
92,8,2.66409105681784
78,13,5.1363791036488
83,13,3.74879556722242
88,20,8.35202158859645
67,10,3.40087700240545
77,12,4.70840604011157
67,12,4.21170654018631
70,14,3.67572340983583
66,16,5.72071191794644
88,14,2.64597896991165
84,14,2.40243225721441
98,16,5.6962755229711
89,17,6.39206632964656
85,16,5.06313245024223
61,17,5.53518285757815
85,12,6.41711103463716
81,17,4.84272845548614
61,19,5.92765170714115
85,21,8.82491895913392
88,11,3.57175817878264
72,9,2.20795933408679
86,6,0.827985502525514
80,11,3.39223764459606
59,11,2.50569221434414
91,16,4.3865557125359
85,15,3.07080475705652
99,20,11.2823069534831
80,24,7.53364607281529
62,17,4.09298364073845
98,18,6.2309430373995
67,28,8.11941150463182
70,18,4.32598586849372
99,13,3.89671976104012
89,18,9.56871503032808
80,15,2.86172129041644
75,10,1.72008795699771
94,16,5.30299608259094
66,15,3.66993665772093
72,13,4.76961675754921
70,22,6.32484376048828
87,12,3.97266706587628
90,12,1.91076119089033
68,16,4.7614298550728
77,14,3.62131275564158
63,13,2.81588349271961
84,9,3.8332589603787
63,17,5.38863046416979
87,16,5.19191716174441
77,11,6.14153436845008
61,17,5.97827279579308
92,10,2.8628619813185
96,22,6.39784447085762
88,19,6.21143704583472
59,14,5.65136032385869
97,21,6.66122275692292
83,16,3.51181650662371
79,15,5.62307717161266
79,27,9.32307777758611
99,27,11.0512255295417
83,27,11.6886690346764
52,17,4.16769895482072
82,25,6.47327454568631
99,14,3.30471529663429
91,21,5.36083613042808
68,14,3.92717623364488
96,25,8.26307434624822
84,38,19.6905120606923
88,27,9.6906739781326
96,11,1.80348199900145
76,10,4.42753945393453
88,17,7.21107221057458
88,16,4.00618744795642
73,23,8.6898072954016
75,23,12.5581205868515
83,32,16.7374112329243
78,23,6.44930911846677
97,11,4.09566800085962
85,15,5.61362792981492
74,13,3.91144512481114
88,21,9.20409899065306
89,12,5.17220551618624
88,18,6.76078004963367
93,29,15.9354659010457
73,19,9.77850809126976
58,24,6.39368835251429
73,14,3.65220159221285
95,14,5.4716394606635
61,9,3.54428697688264
55,10,1.57441282466718
69,6,1.86391691621441
79,8,1.5499478953977
69,18,3.78564089157668
98,10,1.73135645410014
76,12,3.52704735859623
79,9,2.94664785525901
60,6,2.11583297224992
53,5,2.26180900098323
55,9,2.19024769909497
50,11,2.27851375310531
66,9,1.63389107107339
87,11,1.66899158559245
96,17,4.38076352717725
89,17,5.09385502333335
87,16,5.91978172985634
53,14,4.31670812784217
91,20,8.95724351373026
71,13,5.40341042710024
91,20,6.17207748526485
68,8,1.30998467119242
71,8,2.31588416796492
99,13,4.01759539392688
76,14,5.51276600128512
77,10,2.71531425999854
77,20,6.86952597675533
44,10,6.33951883797914
64,24,14.3756305561826
84,18,6.58116579455383
86,15,5.199354194187
98,19,6.27205984958524
79,11,4.50785709759529
74,14,4.66931831786877
79,16,4.13691286117547
80,9,1.25633570389856
72,7,2.69803003441536
91,15,5.26259756764828
92,14,4.34450706231967
78,13,3.58725035720993
81,12,2.65196950963486
78,21,5.85167631289934
91,13,4.35171260008177
99,11,2.17803404140798
89,22,8.06825443500616
100,27,8.93142003176667
98,19,4.9676257823057
97,25,7.36004359238092
92,17,6.32367270914718
99,22,7.66952189341073
85,21,8.66179756592934
98,17,5.66964477839063
84,13,3.31646021379189
80,15,3.44521224115082
78,18,5.56787311967903
61,24,5.91935491884911
100,19,7.75541235115107
89,13,4.30683587816381
95,18,8.8255617804924
80,14,5.05628440331642
58,15,4.17258183958218
76,13,6.34387078754236
74,12,2.8261085079765
85,28,13.27554808118
61,14,3.20324293689499
96,13,4.2473847894789
64,14,3.75660447761093
81,18,3.52230289864159
80,9,5.4898473373141
56,12,4.72692577098014
85,19,8.63582921810172
91,20,10.4021920780595
91,13,5.76533594839625
86,10,2.52268683909107
95,15,4.9176906103808
54,12,1.51098712131121
67,15,3.91475923686427
87,15,4.39253339709866
93,10,3.05974783390919
79,10,2.1236141504572
75,7,2.93674870903163
79,22,5.90447654238651
92,15,3.40859427748612
56,18,5.31380573858043
64,13,4.44850089950006
81,13,2.93276401390596
84,16,4.68254485991894
90,9,2.74827504792121
100,9,2.13011280240733
75,9,2.91259094076477
59,11,4.22677080253722
61,7,1.80272782079125
94,12,3.87236269768796
95,12,3.77847724386788
91,15,4.79501961859291
91,23,9.69785040153852
91,19,12.4548577118317
76,18,6.84861773369539
84,15,4.08917757181196
87,9,3.36778957074624
96,19,4.38287402523393
78,15,3.83654316655098
49,10,1.28984542753296
37,6,0.997996994269588
87,9,2.26107241074775
69,18,8.59718091858957
62,9,1.6828195934105
66,22,4.91213826784028
92,21,10.9854765071909
86,17,6.63069326503897
87,19,8.02028764401679
94,11,2.86689354311331
85,13,9.32380474475532
69,17,4.36124892945734
92,11,2.83536304586416
87,18,3.22229566185787
85,19,8.94215484903375
96,27,7.83687231489194
38,16,1.95768748612158
67,22,8.6150689601262
87,13,3.93842558491186
85,16,5.48087739412387
77,11,4.65057292053269
88,25,14.3066737642113
70,17,4.35142012780445
72,18,6.58056640049574
99,8,2.76655098326587
74,12,3.76835443918496
70,14,5.62672604933343
68,17,6.99798957524299
70,13,5.79385579120641
70,21,7.99966630154872
87,13,4.69153494504744
82,18,3.13550896271372
92,19,3.90724339556433
95,14,4.49185450660954
85,19,7.70918597480553
60,10,1.9549109338827
98,7,2.67983187166654
