"k","ncluster","alpha"
140,9,2.61763609957023
102,8,2.23894339138517
121,7,3.50444143366844
131,5,1.02202742812585
149,18,10.2164284165458
130,10,2.79721342492857
145,9,3.96285839234997
148,14,6.34054439193268
140,8,1.62172487946406
132,9,1.53579954295738
141,11,5.01408168689878
81,15,8.50980463652983
141,11,3.0450473709173
143,8,1.83156312394696
110,13,6.67374821633492
138,13,3.70600976611375
78,11,4.45732128641639
109,5,4.29898247701268
101,7,1.99988323679915
52,13,4.72692559571008
111,12,7.18061134778292
148,11,3.79633091872487
136,9,2.54772359773544
131,12,4.25802881824988
147,8,5.77436319395069
148,10,2.41182009994204
115,9,3.63160930205515
113,12,4.57962337574921
116,15,5.52840962069061
102,10,3.2283001732644
95,12,4.22085876699328
58,8,2.76187742784654
145,6,2.91510506666073
149,9,2.30294588123397
95,8,3.03276037391741
149,10,4.32851186371825
108,16,3.83553199560278
74,14,9.15322363617246
141,8,4.19802922212009
138,7,1.85974505435339
136,12,4.08368907846384
150,11,5.60023889105932
149,10,4.08716363419023
147,8,2.46915881591364
125,11,5.11110468862946
146,9,6.08771776024308
133,7,3.27823292606443
111,10,4.3909522408494
112,12,3.71199727393301
130,11,7.84743257119699
150,8,3.18002404191464
126,13,6.75285007247594
148,13,4.22801482476352
90,7,2.60165392483569
138,6,3.88691350365876
120,12,6.24673322741419
142,6,1.47534914704149
149,9,3.0533898937309
125,11,5.79031551946785
134,12,4.58150164820036
126,7,2.05052050200579
136,9,3.34705079342417
139,11,2.81154578466178
134,12,5.64635626498369
146,20,14.2697640859737
141,16,8.68352500837056
121,12,3.46254651189857
111,11,3.40811714158344
118,11,2.21744706398408
98,12,8.25186765054667
146,12,7.13079585779316
143,11,4.23137513381364
124,9,4.2036304903546
143,10,3.79304251301126
97,7,3.17081621557499
140,12,5.70805019691746
128,7,1.72882233412793
143,11,5.05916632734863
139,10,5.1015887638676
81,8,1.58384136372555
147,16,4.88976427224406
135,9,5.79903275873048
130,11,4.17540743721468
94,11,1.99035822795596
95,17,5.36876454632697
133,10,2.68388802941341
106,10,2.95736633054026
133,13,3.75407027008743
117,16,5.70373438670318
119,13,2.63638545371134
144,13,5.90877864235481
136,9,3.55851561213609
129,10,5.22624537613769
141,11,4.03309018345125
131,13,2.62834050820892
137,10,4.31094977160086
144,10,4.65470769439537
96,5,2.30324487141637
146,16,10.3699638926645
146,14,4.77037862207072
147,10,2.59254099823761
119,10,7.90342314531336
147,11,4.36033700467947
122,14,3.64617047251798
144,13,4.65230368096585
148,7,3.31404327510116
149,10,3.17249391616926
128,15,4.74557164753629
140,10,2.12269797288136
150,11,5.46755745729071
128,12,6.04806091286045
122,12,4.75692374823412
102,9,2.0707792554145
132,9,1.97062578143508
124,8,3.24446123339605
141,14,7.61341023022673
138,9,2.73205649957274
83,12,8.47058516611849
96,18,8.01776275121498
131,13,3.86712255840393
115,9,5.39989550087156
127,15,5.38109882688553
102,13,6.51345056982465
145,13,5.16995666845057
105,6,1.79997417517221
120,7,1.9983856585555
149,12,4.61398089394988
141,6,2.74237121764448
71,7,3.93596485822943
103,14,4.87046532464166
86,17,6.66069330058594
95,13,3.83368469026929
143,11,4.08986475823
142,10,3.64646993556418
63,9,4.67266328262182
137,12,5.03793176602497
87,12,4.34828154376771
63,7,2.72381543193685
68,8,3.85681994906777
120,11,2.87381655431272
98,9,2.9552645881732
145,10,6.15892532865595
108,10,3.97120487123373
140,10,3.83015944942367
122,12,3.4191549241834
133,12,2.48467889307864
124,8,1.91026265350128
63,15,7.30067765273005
82,8,2.15380091519962
94,7,1.77681918494832
139,11,6.55561772419568
132,9,3.76654296787504
147,7,1.58443175947391
96,9,6.17966907336131
98,9,2.03678852484045
121,10,5.61916418969127
74,9,2.92256026579999
89,13,2.46208160402961
144,18,7.52423603117507
147,10,2.06161079892633
128,8,1.56593491015297
75,12,3.63651036068729
121,7,1.24450760684527
122,9,5.71537731567826
127,11,3.46405394396183
145,13,3.00009256202871
123,9,3.91684588960937
133,11,4.47843628463913
133,11,5.91050355577852
65,10,5.09817055189944
149,9,2.1043101972265
113,8,2.35753789068713
59,13,4.28591526695199
141,9,3.64567931235314
134,12,4.05605740473632
79,10,4.92861921207723
138,10,3.99532624967014
96,9,4.07410494804627
106,11,3.54071182735091
65,5,2.12758185718645
92,8,2.99269328416049
51,13,4.1148440929047
127,19,9.48906386538689
104,10,2.72712720604259
86,14,5.97125240210201
118,10,3.93748463644201
79,13,7.93490422781807
129,17,5.65798727845333
115,15,9.09283280333934
60,5,2.25427005213045
86,9,2.55061023831797
91,7,1.60757687012488
120,9,3.64843695382977
102,9,4.06160058979423
115,7,2.56800968341188
75,5,1.95751845276826
50,6,1.8760730182008
49,6,1.65143670320426
83,13,5.43833183845595
140,7,1.68983905619019
87,13,3.47661754020242
130,11,2.33201710637029
114,10,2.8268717783526
133,13,3.96617212704371
135,11,5.83417693561457
139,10,3.18815859174204
135,10,3.06944567442984
61,9,1.71237944312994
133,13,5.78796847237319
133,13,5.71446961420257
139,8,4.22304229652267
101,8,4.34601238434028
150,11,5.2705022858167
146,7,2.22634489428457
145,7,1.71897191740624
103,8,2.52322708952506
149,13,5.53785287427146
70,9,2.21970731404764
134,15,4.66964727332846
146,13,8.58053628527925
91,19,7.71453844606318
114,19,10.2546979442292
125,10,4.3612853544088
136,8,2.12138535739031
144,13,5.92720436656516
117,13,4.77187712108917
131,12,3.01151309274174
89,9,4.58981267120203
55,10,3.46726165594747
44,4,0.877657557732118
79,7,1.59989381015681
78,8,3.61753554722793
62,7,2.65154678893296
62,5,1.72918552995526
145,7,3.81643621380883
116,10,2.75643018036462
91,9,3.94762235847401
79,7,7.81409307993635
99,7,0.757733822886685
62,6,2.71067219825337
47,6,3.29524903268655
43,13,3.71612969031358
98,12,3.2122037753711
135,12,6.23768618041852
99,12,2.03585777120069
133,9,4.28544131268141
140,14,5.33535869598309
78,9,2.36633568786151
53,8,3.09547972906708
89,11,3.84775251812453
79,13,2.0290874650371
78,15,5.61736876960722
79,13,4.82775491973254
135,11,8.62961578221622
96,13,8.57877740985468
102,9,1.82421634596099
141,12,5.54173482867846
130,8,2.37903702724534
107,7,1.58256043589103
114,8,3.06965281302536
140,11,9.29312286899608
141,8,2.22482111618786
113,11,2.33849608161266
143,8,2.17238945679486
138,10,5.81516276304292
73,12,4.10674165884429
102,12,4.9178273436148
128,11,6.03524627697223
118,8,3.80358882475144
147,8,4.03870638440419
131,12,4.49627371524735
147,8,3.85272495296377
147,17,5.84168942839808
125,12,3.19770721326472
82,14,3.01378341400746
63,12,3.13530317151101
130,13,5.98313643265851
147,7,4.04904969089652
130,11,4.79491292917479
149,7,1.91453486650048
90,10,3.73358952772083
66,5,2.48939252105776
62,11,3.16099772898096
93,15,7.15540029162656
63,9,1.82146085399034
66,8,2.15455881092119
97,8,2.49612126857317
87,10,4.06073564876253
126,14,4.0982960094448
102,8,3.39595730185126
78,10,1.86948863147762
90,8,1.10845759324618
125,14,4.67018227961116
134,10,2.95049523171341
132,14,4.3286847814457
132,8,3.16363777976098
93,14,9.95652616519581
143,17,7.48052999570546
89,19,6.39881110591408
149,13,6.73599870074876
149,11,4.3178070698563
94,17,4.12620487880357
146,11,4.27898855323795
139,19,9.29690325965134
57,7,3.0568825050065
67,9,4.24590084414707
101,7,4.26874000633109
99,8,2.17818601906157
80,12,6.94790074032824
134,11,6.30002693600507
90,10,3.30817506247789
66,7,2.88130881699742
116,13,2.97716297166108
150,12,3.25126109772038
123,9,5.53964213511564
110,9,3.32369796183204
111,15,5.70532573698
134,13,5.55588682311669
149,17,9.01697308945348
116,13,4.08164607936856
131,7,2.0335876777606
134,10,5.8639643883082
84,13,3.51341616421065
71,10,4.47585665856397
134,12,4.84252021077735
82,18,14.4871668946326
150,11,4.84908869316109
135,14,5.62928388925364
129,16,6.70910019614822
149,8,3.23074441763054
74,7,3.61790792525968
100,6,2.16820871629145
79,7,1.07777415378412
66,5,1.40038877214967
104,12,7.81891416020451
110,6,1.91612859903019
143,7,3.53115990014279
